"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"746","Hacienda nunca vio delito en Afinsa y alega que cumplía con los clientes","Afinsa","pos","neu","pos","True","False","train"
"747"," Repsol refuerza su crecimiento en luz y gas y suma ya 1,35 millones de clientes de electricidad y gas","Repsol","pos","neu","neu","True","False","train"
"748","Santander ganó 8.124 millones en 2021, un 25% más que antes de la pandemia.","Santander","pos","neu","neu","True","False","train"
"749","Iryo se unirá a la competencia del AVE en la segunda mitad de 2022","AVE","neg","neu","neu","True","False","train"
"750","HIG ficha a Santander para la adquisición de Noatum ","Santander","pos","neu","pos","True","False","train"
"751","Los sindicatos exigirán elevar esta renta a 1.000 euros mensuales mientras que todo apunta a que los empresarios volverán a mostrarse contrarios a nuevas subidas.","empresarios ","neg","neg","neu","True","False","train"
"752","Los sindicatos piden a Ford Almussafes que abandone su idea de bajar sueldos ","Ford Almussafes","neg","neu","pos","True","False","train"
"753","La eléctrica francesa EDF se desploma en Bolsa ante el temor a un cierre en cadena de reactores nucleares","EDF","neg","neu","neg","True","False","train"
"754","El Gobierno impulsará el coche eléctrico subiendo el impuesto de matriculación de los que contaminan","el coche eléctrico","pos","neu","pos","True","False","train"
"755","La inversión ESG araña ya más del 19% en patrimonio en fondos nacionales","La inversión ESG","pos","neu","pos","True","False","train"
"756","España y otros cuatro países piden que el fondo europeo para los ERTE sea permanente","España y otros cuatro países","pos","neu","pos","True","False","train"
"757","Precios elevados y problemas de abastecimiento condicionan el comercio electrónico","comercio electrónico","neg","neu","neg","True","False","train"
"758","Blockchain para crear un mercado de datos en los puertos","Blockchain","pos","neu","neu","True","False","train"
"759","Los analistas esperan que las ganancias del cuarto trimestre estén niveladas o por debajo de su resultado del tercer trimestre. SamsungEspana","SamsungEspana","pos","neu","neu","True","False","train"
"760","Caixabank dispara el beneficio a 4.801 millones por extraordinarios pero su acción cae el 4,24%","Caixabank","pos","neu","neu","True","False","train"
"761","¿Se acabó lo de invertir en vivienda? La rentabilidad cae por primera vez en 10 años","rentabilidad","neg","neu","neg","True","False","train"
"762","Wayra cimenta la nueva economía con una inversión global de 6,7 millones en 49 startups durante 2021, en disruptores_inn","la nueva economía","pos","neu","pos","True","False","train"
"763","La Bolsa de Sao Paulo abre con un avance del 0,46 % en primeras operaciones","La Bolsa de Sao Paulo","pos","pos","pos","True","False","train"
"764","El PIB frena su crecimiento y se expande un 0,5% en el segundo trimestre","El PIB","neg","neg","neg","True","False","train"
"765","Hablamos del mayor ajuste de la década en el sector financiero La banca cierra el 9% de su red en los nueve primeros meses, casi 2.000 oficinas en todo el país","banca","neg","neu","neg","True","False","train"
"766","Luz verde de la CNMV a la opa de Mittal sobre Arcelor","opa de Mittal","pos","neu","neu","True","False","train"
"767","MERCADOS BOLSAS | El Ibex cierra con una subida del 0,62%, hasta los 8.455,20 puntos.","Ibex","pos","neu","pos","True","False","train"
"768","Rusia y EEUU inician mañana en Viena las negociaciones sobre el desarme nuclear","Rusia","pos","neu","neu","True","False","train"
"769","WallStreet amplía su caída, arrastrado por el Nasdaq, tras el repunte de los precios de producción","WallStreet","neg","neu","neg","True","False","train"
"770","EMPLEO | El sector de las autoescuelas busca hasta 3.000 docentes","sector de las autoescuelas","pos","neu","pos","True","False","train"
"771","Así subirán los sueldos de las empleadas del hogar con el nuevo salario mínimo","las empleadas del hogar ","pos","neu","neu","True","False","train"
"772","Los recibos de luz y gas registran fuertes subidas de precios","recibos de luz y gas","pos","neg","neg","True","False","train"
"773","Airbus ya gana más que antes de la pandemia","Airbus","pos","neu","neu","True","False","train"
"774","Sánchez afirma que España creció más del 5% en 2021 y promete movilizar 17.000 millones antes de julio, por maria_vega_","España","pos","pos","pos","True","False","train"
"775","ACS aprueba el reparto de un segundo dividendo flexible, de 0,45 euros","ACS ","pos","neu","pos","True","False","train"
"776","La Bolsa de México pierde un 0,36 % al inicio de la sesión","Bolsa de México","neg","neg","neg","True","False","train"
"777","El Gobierno propone limitar a tres meses los contratos eventuales por aumentos de trabajo ocasionales","Gobierno","pos","pos","pos","True","False","train"
"778","Los fondos se sobreponen a la Covid: captan 513 millones y suben un 0,7% en 2020","Los fondos","pos","pos","pos","True","False","train"
"779","Boeing entregará 30 aviones 737 MAX adicionales a 777 Partners, por 3.288 millones","Boeing","pos","neu","neu","True","False","train"
"780","eDreams ampliará capital por 75 millones a la espera del rescate de la SEPI","eDreams","pos","neu","neu","True","False","train"
"781","La deuda pública marca un nuevo máximo histórico en septiembre, con 1,43 billones, y se sitúa en el 122% del PIB","deuda pública","neg","neg","neg","True","False","train"
"782","El FMI urge a la regulación de las criptomonedas por su ""correlación con la bolsa""","las criptomonedas","neg","neu","neg","True","False","train"
"783","El Gobierno cifra en 1.000 millones de euros el rescate de ocho autopistas que quebraron en la crisis","ocho autopistas que quebraron en la crisis","pos","pos","pos","True","False","train"
"784","Caída de Google y de sus servicios de Gmail y Youtube en EEUU, España y otros países europeos","Caída de Google","neg","neg","neg","True","False","train"
"785","Las altas tasas de inflación añaden presión a los bancos centrales por acelerar la retirada de las ayudas puestas en marcha para combatir la crisis y apuntar la recuperación.","bancos centrales","neg","neg","neg","True","False","train"
"786","LoMásLeído | España afronta la peor cuesta de enero en 30 años con la inflación desbocada por la luz, los alimentos y los test Covid, por maria_vega_","España","neg","neg","neg","True","False","train"
"787","Mutua Madrileña compra el 8% de El Corte Inglés y firman una gran alianza de seguros e inversión","Mutua Madrileña","pos","neu","neu","True","False","train"
"788","Orange anuncia la salida de su consejero delegado tras ser condenado por el ‘caso Tapie’","Orange","neu","neu","neu","True","False","train"
"789","Copasa mejora su perspectiva con una cartera de obra por 1.756 millones a mitad de año ","Copasa","pos","neu","pos","True","False","train"
"790","Concom ultima una inyección de 265 millones para crecer en Asia ","Concom","pos","neu","pos","True","False","train"
"791","Fitch mejora la perspectiva de Enagás a 'estable' y reafirma su rating 'BBB+'","Fitch","pos","neu","pos","True","False","train"
"792","El libor desaparece después de 45 años ","libor","neg","neu","neu","True","False","train"
"793","El Sabadell gana 370 millones, un 82% más, por la caída de las provisiones y el impulso de la filial británica","Sabadell","pos","neu","neu","True","False","train"
"794","Opel prevé invertir 2.000 millones de euros en una nueva fábrica de baterías","Opel","pos","pos","neu","True","False","train"
"795","Tesla baja en bolsa tras una investigación de la SEC y entra en 'mercado bajista'","Tesla ","neg","neu","neg","True","False","train"
"796","OHLA pone rumbo al euro tras un 'throw back' al triángulo de manual","OHLA","neg","neu","neg","True","False","train"
"797","Euskadi es la única comunidad con repunte del paro en marzo","Euskadi","pos","pos","pos","True","False","train"
"798","El PERTE del Vehículo Eléctrico y Conectado, el primero plan de recuperación que se lanza vinculado a los fondos NextGenerationEU en la Unión Europea, da un paso más para ser una realidad.","PERTE del Vehículo Eléctrico y Conectado","pos","neu","pos","True","False","train"
"799","Volvo arranca una campaña de proximidad en las áreas de influencia de los concesionarios","Volvo","pos","neu","pos","True","False","train"
"800","MAPFRE_ES se alía con AAA Washington para vender seguros de auto en EEUU.","MAPFRE_ES","pos","neu","pos","True","False","train"
"801","Las acciones de Inditex caen hasta un 5% tras las noticias del relevo en la dirección 

La salida de Pablo Isla preocupa a los inversores, dado el gran éxito de su gestión todos estos años","acciones de Inditex","neg","neu","neg","True","False","train"
"802","Estrella Galicia instala paneles solares en su fábrica de A Coruña para el autoconsumo","Estrella Galicia","pos","pos","pos","True","False","train"
"803","Nueva feria tecnológica de Alemania Twenty2X presenta su programa","Twenty2X","pos","pos","pos","True","False","train"
"804","Repsol dispara su beneficio a 1.939 millones por el alza del crudo y del gas y aumentará el dividendo","Repsol","pos","neg","neg","True","False","train"
"805","Economía brasileña creció en primer trimestre pero sin entusiasmo","Economía brasileña","pos","pos","pos","True","False","train"
"806","La Xunta reclama un modelo de financiación por coste de los servicios ","Xunta","pos","neg","neg","True","False","train"
"807","Aena aumenta sus pérdidas un 15% pese a la recuperación del tráfico","Aena","neg","neu","neu","True","False","train"
"808","Las facturas de los negocios se duplican por la subida del precio de la electricidad","facturas de los negocios","neg","neg","neg","True","False","train"
"809","Las hipotecas sobre viviendas suben un 57,7% en septiembre, mayor cifra en 10 años","hipotecas sobre viviendas","neg","neg","neg","True","False","train"
"810","El golpe fiscal del bono vivienda: hasta 900 euros al año en el IRPF","bono vivienda","neg","neg","neg","True","False","train"
"811","Los titanes digitales chinos caen en Bolsa por el cerco de Pekín","titanes digitales chinos","neg","neu","neu","True","False","train"
"812","Burberry nombra consejero delegado a Marco Gobbetti","Burberry","neu","neu","neu","True","False","train"
"813","El alquiler en las grandes ciudades sube en más de 500 euros anuales por el alza del IPC.","alquiler en las grandes ciudades","pos","neg","neg","True","False","train"
"814","El precio de la luz amplía su tregua este domingo: vive su mayor caída diaria en más de cuatro meses","precio de la luz","neg","pos","pos","True","False","train"
"815","El Consejo de Ministros da luz verde a un paquete de 720 millones de euros para modernizar el sector turístico, por SandraTobar22","sector turístico","pos","neu","pos","True","False","train"
